variable,variable_type,responses,question_standardized,response_standardized
consented:injuries_accidents:injuries_accidents_yes:Id10086,Categorical,dk,venomous_animal,dk
consented:injuries_accidents:injuries_accidents_yes:Id10086,Categorical,ref,venomous_animal,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10087,Categorical,yes,non_venomous_animal,yes
consented:injuries_accidents:injuries_accidents_yes:Id10087,Categorical,no,non_venomous_animal,no
consented:injuries_accidents:injuries_accidents_yes:Id10087,Categorical,dk,non_venomous_animal,dk
consented:injuries_accidents:injuries_accidents_yes:Id10087,Categorical,ref,non_venomous_animal,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10088,Categorical,dog,animal_specific,dog 
consented:injuries_accidents:injuries_accidents_yes:Id10088,Categorical,snake,animal_specific,snake
consented:injuries_accidents:injuries_accidents_yes:Id10088,Categorical,insect,animal_specific,insect
consented:injuries_accidents:injuries_accidents_yes:Id10088,Categorical,other,animal_specific,other
consented:injuries_accidents:injuries_accidents_yes:Id10089,Categorical,yes,burn,yes
consented:injuries_accidents:injuries_accidents_yes:Id10089,Categorical,no,burn,no
consented:injuries_accidents:injuries_accidents_yes:Id10089,Categorical,dk,burn,dk
consented:injuries_accidents:injuries_accidents_yes:Id10089,Categorical,ref,burn,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10090,Categorical,yes,assault,yes
consented:injuries_accidents:injuries_accidents_yes:Id10090,Categorical,no,assault,no
consented:injuries_accidents:injuries_accidents_yes:Id10090,Categorical,dk,assault,dk
consented:injuries_accidents:injuries_accidents_yes:Id10090,Categorical,ref,assault,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10091,Categorical,yes,firearm,yes
consented:injuries_accidents:injuries_accidents_yes:Id10091,Categorical,no,firearm,no
consented:injuries_accidents:injuries_accidents_yes:Id10091,Categorical,dk,firearm,dk
consented:injuries_accidents:injuries_accidents_yes:Id10091,Categorical,ref,firearm,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10092,Categorical,yes,stab,yes
consented:injuries_accidents:injuries_accidents_yes:Id10092,Categorical,no,stab,no
consented:injuries_accidents:injuries_accidents_yes:Id10092,Categorical,dk,stab,dk
consented:injuries_accidents:injuries_accidents_yes:Id10092,Categorical,ref,stab,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10093,Categorical,yes,strangled,yes
consented:injuries_accidents:injuries_accidents_yes:Id10093,Categorical,no,strangled,no
consented:injuries_accidents:injuries_accidents_yes:Id10093,Categorical,dk,strangled,dk
consented:injuries_accidents:injuries_accidents_yes:Id10093,Categorical,ref,strangled,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10094,Categorical,yes,blunt_force,yes
consented:injuries_accidents:injuries_accidents_yes:Id10094,Categorical,no,blunt_force,no
consented:injuries_accidents:injuries_accidents_yes:Id10094,Categorical,dk,blunt_force,dk
consented:injuries_accidents:injuries_accidents_yes:Id10094,Categorical,ref,blunt_force,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10095,Categorical,yes,injury_nature,yes
consented:injuries_accidents:injuries_accidents_yes:Id10095,Categorical,no,injury_nature,no
consented:injuries_accidents:injuries_accidents_yes:Id10095,Categorical,dk,injury_nature,dk
consented:injuries_accidents:injuries_accidents_yes:Id10095,Categorical,ref,injury_nature,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10096,Categorical,yes,electrocution,yes
consented:injuries_accidents:injuries_accidents_yes:Id10096,Categorical,no,electrocution,no
consented:injuries_accidents:injuries_accidents_yes:Id10096,Categorical,dk,electrocution,dk
consented:injuries_accidents:injuries_accidents_yes:Id10096,Categorical,ref,electrocution,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10097,Categorical,yes,other_injury,yes
consented:injuries_accidents:injuries_accidents_yes:Id10097,Categorical,no,other_injury,no
consented:injuries_accidents:injuries_accidents_yes:Id10097,Categorical,dk,other_injury,dk
consented:injuries_accidents:injuries_accidents_yes:Id10097,Categorical,ref,other_injury,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10098,Categorical,yes,injury_accidental,yes
consented:injuries_accidents:injuries_accidents_yes:Id10098,Categorical,no,injury_accidental,no
consented:injuries_accidents:injuries_accidents_yes:Id10098,Categorical,dk,injury_accidental,dk
consented:injuries_accidents:injuries_accidents_yes:Id10098,Categorical,ref,injury_accidental,refuse_to_answer
consented:injuries_accidents:injuries_accidents_yes:Id10100,Categorical,yes,injury_other_inflicted,yes
consented:injuries_accidents:injuries_accidents_yes:Id10100,Categorical,no,injury_other_inflicted,no
consented:injuries_accidents:injuries_accidents_yes:Id10100,Categorical,dk,injury_other_inflicted,dk
consented:injuries_accidents:injuries_accidents_yes:Id10100,Categorical,ref,injury_other_inflicted,refuse_to_answer
consented:stillbirth:Id10104,Categorical,yes,baby_cry,yes
consented:stillbirth:Id10104,Categorical,no,baby_cry,no
consented:stillbirth:Id10104,Categorical,dk,baby_cry,dk
consented:stillbirth:Id10104,Categorical,ref,baby_cry,refuse_to_answer
consented:stillbirth:Id10105,Categorical,yes,cry_after_birth,yes
consented:stillbirth:Id10105,Categorical,no,cry_after_birth,no
consented:stillbirth:Id10105,Categorical,dk,cry_after_birth,dk
consented:stillbirth:Id10105,Categorical,ref,cry_after_birth,refuse_to_answer
consented:stillbirth:Id10106,Non-categorical,Non-categorical variable,minutes_baby_cry,
consented:stillbirth:Id10107,Categorical,yes,stop_ability_to_cry,yes
consented:stillbirth:Id10107,Categorical,no,stop_ability_to_cry,no
consented:stillbirth:Id10107,Categorical,dk,stop_ability_to_cry,dk
consented:stillbirth:Id10107,Categorical,ref,stop_ability_to_cry,refuse_to_answer
consented:stillbirth:Id10108,Non-categorical,Non-categorical variable,hours_before_death_stop_cry,
consented:stillbirth:Id10109,Categorical,yes,baby_move,yes
consented:stillbirth:Id10109,Categorical,no,baby_move,no
consented:stillbirth:Id10109,Categorical,dk,baby_move,dk
consented:stillbirth:Id10110,Categorical,yes,baby_breathe,yes
consented:stillbirth:Id10110,Categorical,no,baby_breathe,no
consented:stillbirth:Id10110,Categorical,dk,baby_breathe,dk
consented:stillbirth:Id10111,Categorical,yes,baby_breathe_after_birth,yes
consented:stillbirth:Id10111,Categorical,no,baby_breathe_after_birth,no
consented:stillbirth:Id10111,Categorical,dk,baby_breathe_after_birth,dk
consented:stillbirth:Id10112,Categorical,yes,baby_breathing_problem,yes
consented:stillbirth:Id10112,Categorical,no,baby_breathing_problem,no
consented:stillbirth:Id10112,Categorical,dk,baby_breathing_problem,dk
consented:stillbirth:Id10113,Categorical,yes,assisted_breathing,yes
consented:stillbirth:Id10113,Categorical,no,assisted_breathing,no
consented:stillbirth:Id10113,Categorical,dk,assisted_breathing,dk
consented:stillbirth:Id10114,Categorical,yes,born_dead,yes
consented:stillbirth:Id10114,Categorical,no,born_dead,no
consented:stillbirth:Id10114,Categorical,dk,born_dead,dk
consented:stillbirth:Id10115,Categorical,yes,bruises_injury,yes
consented:stillbirth:Id10115,Categorical,no,bruises_injury,no
consented:stillbirth:Id10115,Categorical,dk,bruises_injury,dk
consented:stillbirth:Id10116,Categorical,yes,body_soft_discolored,yes
consented:stillbirth:Id10116,Categorical,no,body_soft_discolored,no
consented:stillbirth:Id10116,Categorical,dk,body_soft_discolored,dk
consented:illhistory:Id10351,Non-categorical,Non-categorical variable,days_old_illness_start,
consented:illhistory:Id10408,Categorical,yes,grow_normal_before_illness,yes
consented:illhistory:Id10408,Categorical,no,grow_normal_before_illness,no
consented:illhistory:Id10408,Categorical,dk,grow_normal_before_illness,dk
consented:illhistory:illness_length,Categorical,days,days_ill_before_death,
consented:illhistory:illness_length,Categorical,weeks,weeks_ill_before_death,
consented:illhistory:Id10120,Non-categorical,Non-categorical variable,time_ill_before_death,
consented:illhistory:Id10123,Categorical,yes,die_suddenly,yes
consented:illhistory:Id10123,Categorical,no,die_suddenly,no
consented:illhistory:Id10123,Categorical,dk,die_suddenly,dk
consented:illhistory:med_hist_final_illness:Id10125,Categorical,yes,tb,yes
consented:illhistory:med_hist_final_illness:Id10125,Categorical,no,tb,no
consented:illhistory:med_hist_final_illness:Id10125,Categorical,dk,tb,dk
consented:illhistory:med_hist_final_illness:Id10126,Categorical,yes,hiv,yes
consented:illhistory:med_hist_final_illness:Id10126,Categorical,no,hiv,no
consented:illhistory:med_hist_final_illness:Id10126,Categorical,dk,hiv,dk
consented:illhistory:med_hist_final_illness:Id10126,Categorical,ref,hiv,refuse_to_answer
consented:illhistory:med_hist_final_illness:Id10127,Categorical,yes,aids,yes
consented:illhistory:med_hist_final_illness:Id10127,Categorical,no,aids,no
consented:illhistory:med_hist_final_illness:Id10127,Categorical,dk,aids,dk
consented:illhistory:med_hist_final_illness:Id10128,Categorical,yes,malaria_positive,yes
consented:illhistory:med_hist_final_illness:Id10128,Categorical,no,malaria_positive,no
consented:illhistory:med_hist_final_illness:Id10128,Categorical,dk,malaria_positive,dk
consented:illhistory:med_hist_final_illness:Id10129,Categorical,yes,malaria_negative,yes
consented:illhistory:med_hist_final_illness:Id10129,Categorical,no,malaria_negative,no
consented:illhistory:med_hist_final_illness:Id10129,Categorical,dk,malaria_negative,dk
consented:illhistory:med_hist_final_illness:Id10130,Categorical,yes,dengue,yes
consented:illhistory:med_hist_final_illness:Id10130,Categorical,no,dengue,no
consented:illhistory:med_hist_final_illness:Id10130,Categorical,dk,dengue,dk
consented:illhistory:med_hist_final_illness:Id10131,Categorical,yes,measles,yes
consented:illhistory:med_hist_final_illness:Id10131,Categorical,no,measles,no
consented:illhistory:med_hist_final_illness:Id10131,Categorical,dk,measles,dk
consented:illhistory:med_hist_final_illness:Id10133,Categorical,yes,heart_disease,yes
consented:illhistory:med_hist_final_illness:Id10133,Categorical,no,heart_disease,no
consented:illhistory:med_hist_final_illness:Id10133,Categorical,dk,heart_disease,dk
consented:illhistory:med_hist_final_illness:Id10134,Categorical,yes,diabetes,yes
consented:illhistory:med_hist_final_illness:Id10134,Categorical,no,diabetes,no
consented:illhistory:med_hist_final_illness:Id10134,Categorical,dk,diabetes,dk
consented:illhistory:med_hist_final_illness:Id10135,Categorical,yes,asthma,yes
consented:illhistory:med_hist_final_illness:Id10135,Categorical,no,asthma,no
consented:illhistory:med_hist_final_illness:Id10135,Categorical,dk,asthma,dk
consented:illhistory:med_hist_final_illness:Id10136,Categorical,yes,epilepsy,yes
consented:illhistory:med_hist_final_illness:Id10136,Categorical,no,epilepsy,no
consented:illhistory:med_hist_final_illness:Id10136,Categorical,dk,epilepsy,dk
consented:illhistory:med_hist_final_illness:Id10137,Categorical,yes,cancer,yes
consented:illhistory:med_hist_final_illness:Id10137,Categorical,no,cancer,no
consented:illhistory:med_hist_final_illness:Id10137,Categorical,dk,cancer,dk
consented:illhistory:med_hist_final_illness:Id10142,Categorical,yes,sickle_cell,yes
consented:illhistory:med_hist_final_illness:Id10142,Categorical,no,sickle_cell,no
consented:illhistory:med_hist_final_illness:Id10142,Categorical,dk,sickle_cell,dk
consented:illhistory:med_hist_final_illness:Id10143,Categorical,yes,kidney_disease,yes
consented:illhistory:med_hist_final_illness:Id10143,Categorical,no,kidney_disease,no
consented:illhistory:med_hist_final_illness:Id10143,Categorical,dk,kidney_disease,dk
consented:illhistory:med_hist_final_illness:Id10144,Categorical,yes,liver_disease,yes
consented:illhistory:med_hist_final_illness:Id10144,Categorical,no,liver_disease,no
consented:illhistory:med_hist_final_illness:Id10144,Categorical,dk,liver_disease,dk
consented:illhistory:signs_symptoms_final_illness:Id10147,Categorical,yes,fever,yes
consented:illhistory:signs_symptoms_final_illness:Id10147,Categorical,no,fever,no
consented:illhistory:signs_symptoms_final_illness:Id10147,Categorical,dk,fever,dk
consented:illhistory:signs_symptoms_final_illness:Id10148,Non-categorical,Non-categorical variable,days_fever,
consented:illhistory:signs_symptoms_final_illness:Id10149,Categorical,yes,fever_continue,yes
consented:illhistory:signs_symptoms_final_illness:Id10149,Categorical,no,fever_continue,no
consented:illhistory:signs_symptoms_final_illness:Id10149,Categorical,dk,fever_continue,dk
consented:illhistory:signs_symptoms_final_illness:Id10150,Categorical,mild,fever_severity,mild
consented:illhistory:signs_symptoms_final_illness:Id10150,Categorical,moderate,fever_severity,moderate
consented:illhistory:signs_symptoms_final_illness:Id10150,Categorical,severe,fever_severity,severe
consented:illhistory:signs_symptoms_final_illness:Id10151,Categorical,continuous,fever_pattern,continuous
consented:illhistory:signs_symptoms_final_illness:Id10151,Categorical,nightly,fever_pattern,nightly
consented:illhistory:signs_symptoms_final_illness:Id10151,Categorical,on_and_off,fever_pattern,on_and_off
consented:illhistory:signs_symptoms_final_illness:Id10151,Categorical,DK,fever_pattern,dk
consented:illhistory:signs_symptoms_final_illness:Id10152,Categorical,yes,night_sweats,yes
consented:illhistory:signs_symptoms_final_illness:Id10152,Categorical,no,night_sweats,no
consented:illhistory:signs_symptoms_final_illness:Id10152,Categorical,dk,night_sweats,dk
consented:illhistory:signs_symptoms_final_illness:Id10153,Categorical,yes,cough,yes
consented:illhistory:signs_symptoms_final_illness:Id10153,Categorical,no,cough,no
consented:illhistory:signs_symptoms_final_illness:Id10153,Categorical,dk,cough,dk
consented:illhistory:signs_symptoms_final_illness:Id10154,Non-categorical,Non-categorical variable,days_cough,
consented:illhistory:signs_symptoms_final_illness:Id10155,Categorical,yes,cough_productive,yes
consented:illhistory:signs_symptoms_final_illness:Id10155,Categorical,no,cough_productive,no
consented:illhistory:signs_symptoms_final_illness:Id10155,Categorical,dk,cough_productive,dk
consented:illhistory:signs_symptoms_final_illness:Id10155,Categorical,ref,cough_productive,refuse_to_answer
consented:illhistory:signs_symptoms_final_illness:Id10156,Categorical,yes,cough_severe,yes
consented:illhistory:signs_symptoms_final_illness:Id10156,Categorical,no,cough_severe,no
consented:illhistory:signs_symptoms_final_illness:Id10156,Categorical,dk,cough_severe,dk
consented:illhistory:signs_symptoms_final_illness:Id10157,Categorical,yes,cough_blood,yes
consented:illhistory:signs_symptoms_final_illness:Id10157,Categorical,no,cough_blood,no
consented:illhistory:signs_symptoms_final_illness:Id10157,Categorical,dk,cough_blood,dk
consented:illhistory:signs_symptoms_final_illness:Id10158,Categorical,yes,whooping,yes
consented:illhistory:signs_symptoms_final_illness:Id10158,Categorical,no,whooping,no
consented:illhistory:signs_symptoms_final_illness:Id10158,Categorical,dk,whooping,dk
consented:illhistory:signs_symptoms_final_illness:Id10159,Categorical,yes,difficulty_breathing,yes
consented:illhistory:signs_symptoms_final_illness:Id10159,Categorical,no,difficulty_breathing,no
consented:illhistory:signs_symptoms_final_illness:Id10159,Categorical,dk,difficulty_breathing,dk
consented:illhistory:signs_symptoms_final_illness:breathdur:Id10161,Non-categorical,Non-categorical variable,days_difficulty_breathing,
consented:illhistory:signs_symptoms_final_illness:Id10165,Categorical,on_and_off,difficulty_breathing_frequency,continuous
consented:illhistory:signs_symptoms_final_illness:Id10165,Categorical,continuous,difficulty_breathing_frequency,on_and_off
consented:illhistory:signs_symptoms_final_illness:Id10165,Categorical,dk,difficulty_breathing_frequency,dk
consented:illhistory:signs_symptoms_final_illness:Id10165,Categorical,ref,difficulty_breathing_frequency,refuse_to_answer
consented:illhistory:signs_symptoms_final_illness:Id10166,Categorical,yes,fast_breathing,yes
consented:illhistory:signs_symptoms_final_illness:Id10166,Categorical,no,fast_breathing,no
consented:illhistory:signs_symptoms_final_illness:Id10166,Categorical,dk,fast_breathing,dk
consented:illhistory:signs_symptoms_final_illness:Id10167,Non-categorical,Non-categorical variable,days_fast_breathing,
consented:illhistory:signs_symptoms_final_illness:Id10168,Categorical,yes,breathlessness,yes
consented:illhistory:signs_symptoms_final_illness:Id10168,Categorical,no,breathlessness,no
consented:illhistory:signs_symptoms_final_illness:Id10168,Categorical,dk,breathlessness,dk
consented:illhistory:signs_symptoms_final_illness:Id10169,Non-categorical,Non-categorical variable,days_breathlessness,
consented:illhistory:signs_symptoms_final_illness:Id10172,Categorical,yes,chest_pull_in,yes
