variable,variable_type,responses,question_standardized,response_standardized
vesfevl,Non-categorical,Non-categorical variable,days_fever,
vesconv,Categorical,1,convulsions,yes
vesconv,Categorical,2,convulsions,no
vesconv,Categorical,9,convulsions,dk
venredsk,Categorical,1,skin_peeling,yes
venredsk,Categorical,2,skin_peeling,no
venredsk,Categorical,9,skin_peeling,dk
vescgh,Categorical,1,cough,yes
vescgh,Categorical,2,cough,no
vescgh,Categorical,9,cough,dk
vescghlt,Non-categorical,Non-categorical variable,days_cough,
vesdbth,Categorical,1,breathlessness,yes
vesdbth,Categorical,2,breathlessness,no
vesdbth,Categorical,9,breathlessness,dk
vesdbthd,Non-categorical,Non-categorical variable,days_breathlessness,
vesfbthd,Non-categorical,Non-categorical variable,days_fast_breathing,
vesin,Categorical,1,chest_pull_in,yes
vesin,Categorical,2,chest_pull_in,no
vesin,Categorical,9,chest_pull_in,dk
vesind,Non-categorical,Non-categorical variable,days_chest_pull_in,
vesvomit,Categorical,1,vomit,yes
vesvomit,Categorical,2,vomit,no
vesvomit,Categorical,9,vomit,dk
vesvomitd,Non-categorical,Non-categorical variable,days_vomit,
vesdrh,Categorical,1,diarrhea,yes
vesdrh,Categorical,2,diarrhea,no
vesdrh,Categorical,9,diarrhea,dk
vesdrhd,Non-categorical,Non-categorical variable,days_diarrhea,
ventopsk,Categorical,1,unable_breastfeed_when_ill,yes
ventopsk,Categorical,2,unable_breastfeed_when_ill,no
ventopsk,Categorical,9,unable_breastfeed_when_ill,dk
vensuckl,Non-categorical,Non-categorical variable,,
vesfontb,Categorical,1,bulging_fontanelle,yes
vesfontb,Categorical,2,bulging_fontanelle,no
vesfontb,Categorical,9,bulging_fontanelle,dk
vesfontbd,Non-categorical,Non-categorical variable,days_bulging_fontanelle,
vesoloch,Categorical,1,unconscious,yes
vesoloch,Categorical,2,unconscious,no
vesoloch,Categorical,9,unconscious,dk
chiv,Categorical,1,hiv,yes
chiv,Categorical,2,hiv,assumed_not_tested
chiv,Categorical,3,hiv,no
chiv,Categorical,9,hiv,dk
vecarhm,Categorical,1,treatment_outside_home,yes
vecarhm,Categorical,2,treatment_outside_home,no
vecarhm,Categorical,9,treatment_outside_home,dk
ctradhea,Categorical,1,treatment_traditional_healer,yes
ctradhea,Categorical,2,treatment_traditional_healer,no
ctradhea,Categorical,9,treatment_traditional_healer,dk
chcntrcl,Categorical,1,treatment_government_clinic,yes
chcntrcl,Categorical,2,treatment_government_clinic,no
chcntrcl,Categorical,9,treatment_government_clinic,dk
cphrmdrus,Categorical,1,treatment_pharmacy,yes
cphrmdrus,Categorical,2,treatment_pharmacy,no
cphrmdrus,Categorical,9,treatment_pharmacy,dk
chosp,Categorical,1,treatment_private_hospital,yes
chosp,Categorical,2,treatment_private_hospital,no
chosp,Categorical,9,treatment_private_hospital,dk
crelig,Categorical,1,treatment_relgious,yes
crelig,Categorical,2,treatment_relgious,no
crelig,Categorical,9,treatment_relgious,dk
cnyamre,Categorical,1,treatment_nyamrerwa,yes
cnyamre,Categorical,2,treatment_nyamrerwa,no
cnyamre,Categorical,9,treatment_nyamrerwa,dk
cpphysic,Categorical,1,treatment_private_clinic,yes
cpphysic,Categorical,2,treatment_private_clinic,no
cpphysic,Categorical,9,treatment_private_clinic,dk
cbushdoc,Categorical,1,treatment_bush_doctor,yes
cbushdoc,Categorical,2,treatment_bush_doctor,no
cbushdoc,Categorical,9,treatment_bush_doctor,dk
cother,Non-categorical,Non-categorical variable,treatment_specific,
vechospita,Non-categorical,Non-categorical variable,name_of_hospital,
otvechosp,Non-categorical,Non-categorical variable,hospital_other,
vechoth,Non-categorical,Non-categorical variable,name_of_hospital_other,
vecarhpn,Non-categorical,Non-categorical variable,nights_in_hospital,
vetrthb,Categorical,1,traditiaonal_medicine_used,no
vetrthb,Categorical,2,traditiaonal_medicine_used,dk
vetrthb,Categorical,9,traditiaonal_medicine_used,na
vetrdrug,Categorical,1,western_drugs,yes
vetrdrug,Categorical,2,western_drugs,no
vetrdrug,Categorical,9,western_drugs,dk
medi,Categorical,1,medication_received,antimalarial
medi,Categorical,2,medication_received,antibiotics
medi,Categorical,3,medication_received,arvs
medi,Categorical,4,medication_received,blood_transfusion
dcoartem,Categorical,1,coartem,yes
dcoartem,Categorical,2,coartem,no
dcoartem,Categorical,9,coartem,dk
dquinine,Categorical,1,quinine,yes
dquinine,Categorical,2,quinine,no
dquinine,Categorical,9,quinine,dk
darte,Categorical,1,artesenate,yes
darte,Categorical,2,artesenate,no
darte,Categorical,9,artesenate,dk
dfansidar,Categorical,1,fansider_sp_falcidin,yes
dfansidar,Categorical,2,fansider_sp_falcidin,no
dfansidar,Categorical,9,fansider_sp_falcidin,dk
damodio,Categorical,1,amodiaquine,yes
damodio,Categorical,2,amodiaquine,no
damodio,Categorical,9,amodiaquine,dk
dchloro,Categorical,1,chloroquine_malaraquin,yes
dchloro,Categorical,2,chloroquine_malaraquin,no
dchloro,Categorical,9,chloroquine_malaraquin,dk
dothersp,Non-categorical,Non-categorical variable,medication_received_specific,
noevid,Non-categorical,Non-categorical variable,cause_death_no_evidence,
dcer,Categorical,1,death_certificate,yes
dcer,Categorical,2,death_certificate,no
dcer,Categorical,9,death_certificate,dk
dccod,Categorical,,cause_death_1,
veburpm,Categorical,1,burial_permit_issued,yes
veburpm,Categorical,2,burial_permit_issued,no 
veburpm,Categorical,9,burial_permit_issued,dk
vebursee,Categorical,1,burial_permit_available,yes
vebursee,Categorical,2,burial_permit_available,no 
vebursee,Categorical,8,burial_permit_available,dk
vebpcdth,Categorical,1,death_cause_on_permit,yes
vebpcdth,Categorical,2,death_cause_on_permit,no 
vebpcdth,Categorical,8,death_cause_on_permit,dk
bpcod,Non-categorical,Non-categorical variable,cause_death_1,
pm,Categorical,1,post_mortem,yes
pm,Categorical,2,post_mortem,no 
pm,Categorical,9,post_mortem,dk
pmcd,Categorical,1,death_cause_on_permit,yes
pmcd,Categorical,2,death_cause_on_permit,no 
pmcd,Categorical,8,death_cause_on_permit,dk
pmcod,Non-categorical,Non-categorical variable,death_cause_on_permit_specific,
mch,Categorical,1,mch_card_available,yes
mch,Categorical,2,mch_card_available,no
mch,Categorical,8,mch_card_available,na
mch,Categorical,9,mch_card_available,dk
hpr,Categorical,1,hospital_prescriptions_available,yes
hpr,Categorical,2,hospital_prescriptions_available,no
hpr,Categorical,8,hospital_prescriptions_available,na
hpr,Categorical,9,hospital_prescriptions_available,dk
tcd,Categorical,1,treatment_card_available,yes
tcd,Categorical,2,treatment_card_available,no
tcd,Categorical,8,treatment_card_available,na
tcd,Categorical,9,treatment_card_available,dk
hdf,Categorical,1,hospital_discharge_forms_available,yes
hdf,Categorical,2,hospital_discharge_forms_available,no
hdf,Categorical,8,hospital_discharge_forms_available,na
hdf,Categorical,9,hospital_discharge_forms_available,dk
hdiag,Non-categorical,Non-categorical variable,hospital_diagnosis,
ohd,Categorical,1,hospital_documents_available,yes
ohd,Categorical,2,hospital_documents_available,no 
ohd,Categorical,9,hospital_documents_available,dk
lab,Categorical,1,lab_results_available,yes
lab,Categorical,2,lab_results_available,no 
lab,Categorical,9,lab_results_available,dk
hccod,Categorical,1,told_cause_of_death,yes
hccod,Categorical,2,told_cause_of_death,no
hccod,Categorical,9,told_cause_of_death,dk
diarliq,Categorical,1,diarrhea_thick_liquid,yes
diarliq,Categorical,2,diarrhea_thick_liquid,no
diarliq,Categorical,9,diarrhea_thick_liquid,dk
diaropq,Categorical,1,diarrhea_opaque_watery,yes
diaropq,Categorical,2,diarrhea_opaque_watery,no
diaropq,Categorical,9,diarrhea_opaque_watery,dk
diarclear,Categorical,1,diarrhea_clear_watery,yes
diarclear,Categorical,2,diarrhea_clear_watery,no
diarclear,Categorical,9,diarrhea_clear_watery,dk
diarstick,Categorical,1,diarrhea_sticky,yes
diarstick,Categorical,2,diarrhea_sticky,no
diarstick,Categorical,9,diarrhea_sticky,dk
diarblood,Categorical,1,diarrhea_bloody,yes
diarblood,Categorical,2,diarrhea_bloody,no
diarblood,Categorical,9,diarrhea_bloody,dk
diarfluid,Categorical,1,diarrhea_unkonwn,dk
diarfluid,Categorical,2,diarrhea_lack_fluid,yes
diarfluid,Categorical,9,diarrhea_lack_fluid,no
diarseyes,Categorical,1,diarrhea_lack_fluid,dk
diarseyes,Categorical,2,diarrhea_sunken_eyes,yes
diarseyes,Categorical,9,diarrhea_sunken_eyes,no
diarwskin,Categorical,1,diarrhea_sunken_eyes,dk
diarwskin,Categorical,2,diarrhea_wrinkled_skin,yes
diarwskin,Categorical,9,diarrhea_wrinkled_skin,no
diarors,Categorical,1,diarrhea_wrinkled_skin,dk
diarors,Categorical,2,diarrhea_given_ors,yes
diarors,Categorical,9,diarrhea_given_ors,no
vedod,Non-categorical,Non-categorical variable,date_birth_deceased,dk
vedob,Non-categorical,Non-categorical variable,date_death_deceased,
vedays,Non-categorical,Non-categorical variable,age_days,
