variable,variable_type,responses,question_standardized,response_standardized
contact,Non-categorical,Non-categorical variable,contacts_w_health_facility_before_death,
hccod,Categorical,1,told_cause_of_death,yes
hccod,Categorical,2,told_cause_of_death,no
hccod,Categorical,9,told_cause_of_death,dk
operate,Categorical,1,operation,yes
operate,Categorical,2,operation,no
operate,Categorical,9,operation,dk
doperate,Non-categorical,Non-categorical variable,days_operation_before_death,
opdabd,Categorical,1,operation_abdomen,yes
opdabd,Categorical,2,operation_abdomen,no
opdabd,Categorical,9,operation_abdomen,dk
opdchest,Categorical,1,operation_chest,yes
opdchest,Categorical,2,operation_chest,no
opdchest,Categorical,9,operation_chest,dk
opdhead,Categorical,1,operation_head,yes
opdhead,Categorical,2,operation_head,no
opdhead,Categorical,9,operation_head,dk
othopd,Non-categorical,Non-categorical variable,operation_specific,
hrem,Categorical,1,traditiaonal_medicine_used,yes
hrem,Categorical,2,traditiaonal_medicine_used,no
hrem,Categorical,8,traditiaonal_medicine_used,na
hrem,Categorical,9,traditiaonal_medicine_used,dk
wesd,Categorical,1,western_drugs,yes
wesd,Categorical,2,western_drugs,no
wesd,Categorical,9,western_drugs,dk
mal,Categorical,1,received_antimalarial,yes
mal,Categorical,2,received_antimalarial,no
mal,Categorical,9,received_antimalarial,dk
bio,Categorical,1,received_antibiotics,yes
bio,Categorical,2,received_antibiotics,no
bio,Categorical,9,received_antibiotics,dk
atb,Categorical,1,received_anti_tb,yes
atb,Categorical,2,received_anti_tb,no
atb,Categorical,9,received_anti_tb,dk
arv,Categorical,1,received_arvs,yes
arv,Categorical,2,received_arvs,no
arv,Categorical,9,received_arvs,dk
btr,Categorical,1,received_blood_transfusion,yes
btr,Categorical,2,received_blood_transfusion,no
btr,Categorical,9,received_blood_transfusion,dk
othmed,Non-categorical,Non-categorical variable,medication_specific,
tbhf1,Categorical,1,anti_tb_akala,yes
tbhf1,Categorical,2,anti_tb_akala,no
tbhf1,Categorical,9,anti_tb_akala,dk
tbhf2,Categorical,1,anti_tb_ndori,yes
tbhf2,Categorical,2,anti_tb_ndori,no
tbhf2,Categorical,9,anti_tb_ndori,dk
tbhf3,Categorical,1,anti_tb_nyawara,yes
tbhf3,Categorical,2,anti_tb_nyawara,no
tbhf3,Categorical,9,anti_tb_nyawara,dk
tbhf4,Categorical,1,anti_tb_wagai,yes
tbhf4,Categorical,2,anti_tb_wagai,no
tbhf4,Categorical,9,anti_tb_wagai,dk
tbhf5,Categorical,1,anti_tb_aluor,yes
tbhf5,Categorical,2,anti_tb_aluor,no
tbhf5,Categorical,9,anti_tb_aluor,dk
tbhf6,Categorical,1,anti_tb_njenjra,yes
tbhf6,Categorical,2,anti_tb_njenjra,no
tbhf6,Categorical,9,anti_tb_njenjra,dk
tbhf7,Categorical,1,anti_tb_rera,yes
tbhf7,Categorical,2,anti_tb_rera,no
tbhf7,Categorical,9,anti_tb_rera,dk
tbhf8,Categorical,1,anti_tb_barolengo,yes
tbhf8,Categorical,2,anti_tb_barolengo,no
tbhf8,Categorical,9,anti_tb_barolengo,dk
tbhf18,Categorical,1,anti_tb_siaya,yes
tbhf18,Categorical,2,anti_tb_siaya,no
tbhf18,Categorical,9,anti_tb_siaya,dk
tbhf9,Categorical,1,anti_tb_tingwangi,yes
tbhf9,Categorical,2,anti_tb_tingwangi,no
tbhf9,Categorical,9,anti_tb_tingwangi,dk
tbhf10,Categorical,1,anti_tb_kotieno,yes
tbhf10,Categorical,2,anti_tb_kotieno,no
tbhf10,Categorical,9,anti_tb_kotieno,dk
tbhf11,Categorical,1,anti_tb_ngiya,yes
tbhf11,Categorical,2,anti_tb_ngiya,no
tbhf11,Categorical,9,anti_tb_ngiya,dk
tbhf12,Categorical,1,anti_tb_nyathengo,yes
tbhf12,Categorical,2,anti_tb_nyathengo,no
tbhf12,Categorical,9,anti_tb_nyathengo,dk
tbhf13,Categorical,1,anti_tb_lwak,yes
tbhf13,Categorical,2,anti_tb_lwak,no
tbhf13,Categorical,9,anti_tb_lwak,dk
tbhf14,Categorical,1,anti_tb_bondodh,yes
tbhf14,Categorical,2,anti_tb_bondodh,no
tbhf14,Categorical,9,anti_tb_bondodh,dk
tbhf15,Categorical,1,anti_tb_siayadh,yes
tbhf15,Categorical,2,anti_tb_siayadh,no
tbhf15,Categorical,9,anti_tb_siayadh,dk
tbhf17,Categorical,1,anti_tb_gongohc,yes
tbhf17,Categorical,2,anti_tb_gongohc,no
tbhf17,Categorical,9,anti_tb_gongohc,dk
tbhf16,Non-categorical,Non-categorical variable,health_facility_specific,
coart,Categorical,1,coartem,yes
coart,Categorical,2,coartem,no
coart,Categorical,9,coartem,dk
qui,Categorical,1,quinine,yes
qui,Categorical,2,quinine,no
qui,Categorical,9,quinine,dk
arts,Categorical,1,artesenate,yes
arts,Categorical,2,artesenate,no
arts,Categorical,9,artesenate,dk
sp,Categorical,1,fansider_sp_falcidin,yes
sp,Categorical,2,fansider_sp_falcidin,no
sp,Categorical,9,fansider_sp_falcidin,dk
aq,Categorical,1,amodiaquine,yes
aq,Categorical,2,amodiaquine,no
aq,Categorical,9,amodiaquine,dk
cq,Categorical,1,chloroquine_malaraquin,yes
cq,Categorical,2,chloroquine_malaraquin,no
cq,Categorical,9,chloroquine_malaraquin,dk
antimaloth,Non-categorical,Non-categorical variable,other_antimalarials,
dcer,Categorical,1,death_certificate,yes
dcer,Categorical,2,death_certificate,no
dcer,Categorical,9,death_certificate,dk
dca,Categorical,1,see_death_certificate,yes
dca,Categorical,2,see_death_certificate,no
dca,Categorical,9,see_death_certificate,dk
dodcer,Non-categorical,Non-categorical variable,date_death_deceased,
issuedate,Non-categorical,Non-categorical variable,death_certificate_issue_date,
dccod,Non-categorical,Non-categorical variable,cause_death_1,
dccod2,Non-categorical,Non-categorical variable,cause_death_2,
dccod3,Non-categorical,Non-categorical variable,cause_death_3,
dccod4,Non-categorical,Non-categorical variable,cause_death_4,
othrecs,Categorical,1,other_records_available,yes
othrecs,Categorical,2,other_records_available,no
veburpm,Categorical,1,burial_permit,yes
veburpm,Categorical,2,burial_permit,no
veburpm,Categorical,9,burial_permit,dk
vebursee,Categorical,1,burial_permit_available,available
vebursee,Categorical,2,burial_permit_available,not_available
vebursee,Categorical,8,burial_permit_available,na
vebpcdth,Categorical,1,death_cause_on_permit,yes
vebpcdth,Categorical,2,death_cause_on_permit,no
vebpcdth,Categorical,8,death_cause_on_permit,na
bpcod,Non-categorical,Non-categorical variable,,
pm,Categorical,1,post_mortem,yes
pm,Categorical,2,post_mortem,no
pm,Categorical,9,post_mortem,dk
pmcd,Categorical,1,death_cause_on_post_mortem,yes
pmcd,Categorical,2,death_cause_on_post_mortem,no
pmcd,Categorical,8,death_cause_on_post_mortem,dk
pmcod,Categorical,Non-categorical variable,,
mch,Categorical,1,mch_card_available,yes
mch,Categorical,2,mch_card_available,no
mch,Categorical,8,mch_card_available,na
mch,Categorical,9,mch_card_available,dk
hpr,Categorical,1,hospital_prescriptions_available,yes
hpr,Categorical,2,hospital_prescriptions_available,no
hpr,Categorical,9,hospital_prescriptions_available,na
tcd,Categorical,1,treatment_card_available,yes
tcd,Categorical,2,treatment_card_available,no
tcd,Categorical,8,treatment_card_available,na
tcd,Categorical,9,treatment_card_available,dk
hdf,Categorical,1,hospital_discharge_forms_available,yes
hdf,Categorical,2,hospital_discharge_forms_available,no
hdf,Categorical,8,hospital_discharge_forms_available,na
hdf,Categorical,9,hospital_discharge_forms_available,dk
hdiag,Non-categorical,Non-categorical variable,hospital_diagnosis,
lab,Categorical,1,lab_results_available,yes
lab,Categorical,2,lab_results_available,no
lab,Categorical,9,lab_results_available,dk
ohd,Categorical,1,hospital_documents_available,yes
ohd,Categorical,2,hospital_documents_available,no
ohd,Categorical,9,hospital_documents_available,dk
recordoth,Non-categorical,Non-categorical variable,hospital_information_other,
chkdate,Non-categorical,Non-categorical variable,,
rage,Non-categorical,Non-categorical variable,respondent_age,
intsex,Categorical,2,sex_respondent,female
intsex,Categorical,1,sex_respondent,male
intrel,Categorical,1,relationship,biological_mother
intrel,Categorical,2,relationship,father
intrel,Categorical,3,relationship,grandparent
intrel,Categorical,4,relationship,aunt
intrel,Categorical,5,relationship,co_wife
intrel,Categorical,6,relationship,sibling
intrel,Categorical,7,relationship,adoptive_mother
intrel,Categorical,8,relationship,other
intreloth,Non-categorical,Non-categorical variable,relationship_specific,
intliv,Categorical,1,live_with_deceased,yes
intliv,Categorical,2,live_with_deceased,no
sexd,Categorical,1,sex_deceased,male
sexd,Categorical,2,sex_deceased,female
veyears,Non-categorical,Non-categorical variable,age_years,
vemonths,Non-categorical,Non-categorical variable,age_months,
vedays,Non-categorical,Non-categorical variable,age_days,
djob,Non-categorical,Non-categorical variable,deceased_job,
djobother,Non-categorical,Non-categorical variable,deceased_job_specific,
placd,Categorical,1,place_died,home
placd,Categorical,2,place_died,other_health_facility
placd,Categorical,3,place_died,en_route_to_hospital
placd,Categorical,4,place_died,hospital
placd,Categorical,6,place_died,other
placd,Categorical,8,place_died,dk
placdoth,Non-categorical,Non-categorical variable,place_died_specific,
hfname,Non-categorical,Non-categorical variable,facility_name,
hfnameoth,Non-categorical,Non-categorical variable,facility_name_specific,
ohea,Categorical,1,heart_disease,yes
ohea,Categorical,2,heart_disease,no
ohea,Categorical,9,heart_disease,dk
oheamnth,Non-categorical,Non-categorical variable,,
diab,Categorical,1,diabetes,yes
diab,Categorical,2,diabetes,no
diab,Categorical,9,diabetes,dk
diabmnth,Non-categorical,Non-categorical variable,,
asth,Categorical,1,asthma,yes
asth,Categorical,2,asthma,no
asth,Categorical,9,asthma,dk
asthmnth,Non-categorical,Non-categorical variable,,
epil,Categorical,1,epilepsy,yes
epil,Categorical,2,epilepsy,no
epil,Categorical,9,epilepsy,dk
epilmnth,Non-categorical,Non-categorical variable,,
maln,Categorical,1,malnutrition,yes
maln,Categorical,2,malnutrition,no
maln,Categorical,9,malnutrition,dk
malnmnth,Non-categorical,Non-categorical variable,,
tb,Categorical,1,tb,yes
tb,Categorical,2,tb,no
tb,Categorical,9,tb,dk
tbmnth,Non-categorical,Non-categorical variable,,
hiv,Categorical,1,aids,yes
hiv,Categorical,2,aids,no
hiv,Categorical,9,aids,dk
hivmnth,Non-categorical,Non-categorical variable,,
lep,Categorical,1,leprosy,yes
lep,Categorical,2,leprosy,no
lep,Categorical,9,leprosy,dk
lepmnth,Non-categorical,Non-categorical variable,,
can,Categorical,1,cancer,yes
can,Categorical,2,cancer,no
can,Categorical,9,cancer,dk
canmnth,Non-categorical,Non-categorical variable,,
cantyp,Categorical,1,cancer_type,cervix
cantyp,Categorical,2,cancer_type,breast
cantyp,Categorical,3,cancer_type,prostate
cantyp,Categorical,4,cancer_type,liver
cantyp,Categorical,5,cancer_type,pancreas
cantyp,Categorical,6,cancer_type,bone
cantyp,Categorical,7,cancer_type,other
cantyp,Categorical,9,cancer_type,dk
cantypo,Non-categorical,Non-categorical variable,cancer_type_specific,
odis,Categorical,1,suffer_chronic_illness,yes
odis,Categorical,2,suffer_chronic_illness,no
odis,Categorical,9,suffer_chronic_illness,dk
spodist,Non-categorical,Non-categorical variable,suffer_chronic_illness_specific,
spodis,Non-categorical,Non-categorical variable,,
icinj,Categorical,1,injury_accident,yes
icinj,Categorical,2,injury_accident,no
icinj,Categorical,8,injury_accident,dk
Injtype,Categorical,1,injury_type,road_accident
Injtype,Categorical,4,injury_type,poisoning
Injtype,Categorical,3,injury_type,drown
Injtype,Categorical,7,injury_type,assault
Injtype,Categorical,8,injury_type,dk
Injtype,Categorical,2,injury_type,fall
Injtype,Categorical,5,injury_type,burn
Injtype,Categorical,6,injury_type,other
Injother,Non-categorical,Non-categorical variable,injury_type_specific,
inflictinj,Categorical,1,injury_other_inflicted,yes
inflictinj,Categorical,2,injury_other_inflicted,no
inflictinj,Categorical,8,injury_other_inflicted,dk
sui,Categorical,1,suicide,yes
sui,Categorical,2,suicide,no
sui,Categorical,9,suicide,dk
injty,Categorical,1,injury_intentional,yes
injty,Categorical,2,injury_intentional,no
injty,Categorical,8,injury_intentional,dk
injty,Categorical,9,injury_intentional,na
acp,Categorical,1,accidentally_poisoned,yes
acp,Categorical,2,accidentally_poisoned,no
acp,Categorical,8,accidentally_poisoned,dk
insbite,Categorical,1,animal,yes
insbite,Categorical,2,animal,no
insbite,Categorical,8,animal,dk
animal,Categorical,1,animal_specific,dog
animal,Categorical,2,animal_specific,snake
animal,Categorical,3,animal_specific,insect
animal,Categorical,6,animal_specific,other
animal,Categorical,8,animal_specific,dk
animaloth,Non-categorical,Non-categorical variable,animal_other,
babysize,Categorical,1,baby_size,smaller
babysize,Categorical,2,baby_size,normal
babysize,Categorical,3,baby_size,larger
babysize,Categorical,8,baby_size,dk
premature,Categorical,1,premature,yes
premature,Categorical,2,premature,no
premature,Categorical,9,premature,dk
dmpr,Non-categorical,Non-categorical variable,days_premature,
mmpr,Non-categorical,Non-categorical variable,months_premature,
grow,Categorical,1,grow_normal_before_illness,yes
grow,Categorical,2,grow_normal_before_illness,no
grow,Categorical,8,grow_normal_before_illness,dk
grow,Categorical,9,grow_normal_before_illness,na
vesfontb,Categorical,1,bulging_fontanelle,yes
vesfontb,Categorical,2,bulging_fontanelle,no
vesfontb,Categorical,9,bulging_fontanelle,dk
fontbd,Non-categorical,Non-categorical variable,days_bulging_fontanelle,
fontbdy,Non-categorical,Non-categorical variable,days_bulging_fontanelle,
motherdiab,Categorical,1,mother_diabetes,yes
motherdiab,Categorical,2,mother_diabetes,no
motherdiab,Categorical,9,mother_diabetes,dk
mothertb,Categorical,1,mother_tb,yes
mothertb,Categorical,2,mother_tb,no
mothertb,Categorical,9,mother_tb,dk
motherhiv,Categorical,1,mother_hiv,yes
motherhiv,Categorical,2,mother_hiv,no
motherhiv,Categorical,9,mother_hiv,dk
none,Categorical,9,mother_no_conditions,none
mottb,Categorical,1,mother_tb_during_pregnancy,yes
mottb,Categorical,2,mother_tb_during_pregnancy,no
mottb,Categorical,8,mother_tb_during_pregnancy,dk
mottb,Categorical,9,mother_tb_during_pregnancy,na
childarv,Categorical,1,child_arv,yes
childarv,Categorical,2,child_arv,no
childarv,Categorical,8,child_arv,dk
childarv,Categorical,9,child_arv,na
vepregc,Categorical,1,mother_antenatal_care,yes
vepregc,Categorical,2,mother_antenatal_care,no
vepregc,Categorical,9,mother_antenatal_care,dk
vepregfs,Categorical,1,mother_sp_fansidar,yes
vepregfs,Categorical,2,mother_sp_fansidar,no
vepregfs,Categorical,8,mother_sp_fansidar,dk
vepregfs,Categorical,9,mother_sp_fansidar,na
mother,Categorical,1,mother_current_health,healthy
mother,Categorical,2,mother_current_health,sick
mother,Categorical,3,mother_current_health,died
mother,Categorical,8,mother_current_health,dk
dill,Non-categorical,Non-categorical variable,days_ill_before_death,
mill,Non-categorical,Non-categorical variable,months_ill_before_death,
brstfd,Categorical,1,suckle_feed,yes
brstfd,Categorical,2,suckle_feed,no
brstfd,Categorical,3,suckle_feed,na
brstfd,Categorical,9,suckle_feed,dk
brstfdstop,Categorical,1,stop_suckle,yes
brstfdstop,Categorical,2,stop_suckle,no
brstfdstop,Categorical,9,stop_suckle,dk
fev,Categorical,1,fever,yes
fev,Categorical,2,fever,no
fev,Categorical,9,fever,dk
dfe,Non-categorical,Non-categorical variable,days_fever,
mfe,Non-categorical,Non-categorical variable,months_fever,
severefev,Categorical,1,fever_severe,yes
severefev,Categorical,2,fever_severe,no
severefev,Categorical,8,fever_severe,dk
tfe,Categorical,1,fever_continue,continuous
tfe,Categorical,2,fever_continue,on_off
tfe,Categorical,8,fever_continue,dk
chills,Categorical,1,chills,yes
chills,Categorical,2,chills,no
chills,Categorical,8,chills,dk
ntswet,Categorical,1,night_sweats,yes
ntswet,Categorical,2,night_sweats,no
ntswet,Categorical,9,night_sweats,dk
dntswet,Non-categorical,Non-categorical variable,days_night_sweats,
mntswet,Non-categorical,Non-categorical variable,months_night_sweats,
cou,Categorical,1,cough,yes
cou,Categorical,2,cough,no
cou,Categorical,8,cough,dk
dco,Non-categorical,Non-categorical variable,days_cough,
mco,Non-categorical,Non-categorical variable,months_cough,
csevere,Categorical,1,cough_severe,yes
csevere,Categorical,2,cough_severe,no
csevere,Categorical,8,cough_severe,dk
vomcough,Categorical,1,cough_vomit,yes
vomcough,Categorical,2,cough_vomit,no
vomcough,Categorical,8,cough_vomit,dk
cotype,Categorical,dco,cough_type,dry
cotype,Categorical,pco,cough_type,productive
cotype,Categorical,blco,cough_type,with_blood
cotype,Categorical,none,cough_type,none
cotype,Categorical,dk,cough_type,dk
vesfbth,Categorical,1,difficulty_breathing,yes
vesfbth,Categorical,2,difficulty_breathing,no
vesfbth,Categorical,8,difficulty_breathing,dk
vesfbthd,Non-categorical,Non-categorical variable,days_difficulty_breathing,
vesfbthm,Non-categorical,Non-categorical variable,months_difficulty_breathing,
vesdbth,Categorical,1,breathlessness,yes
vesdbth,Categorical,2,breathlessness,no
vesdbth,Categorical,9,breathlessness,dk
vesdbthd,Non-categorical,Non-categorical variable,days_breathlessness,
vesdbthm,Non-categorical,Non-categorical variable,months_breathlessness,
vesin,Categorical,1,chest_pull_in,yes
vesin,Categorical,2,chest_pull_in,no
vesin,Categorical,9,chest_pull_in,dk
vesind,Non-categorical,Non-categorical variable,days_chest_pull_in,
vesinm,Non-categorical,Non-categorical variable,months_chest_pull_in,
grunt,Categorical,1,noisy_breathing,yes
grunt,Categorical,2,noisy_breathing,no
grunt,Categorical,9,noisy_breathing,dk
noseflar,Categorical,1,flaring_nostrils,yes
noseflar,Categorical,2,flaring_nostrils,no
noseflar,Categorical,8,flaring_nostrils,dk
diar,Categorical,1,diarrhea,yes
diar,Categorical,2,diarrhea,no
diar,Categorical,9,diarrhea,dk
ddia,Non-categorical,Non-categorical variable,days_diarrhea,
mdia,Non-categorical,Non-categorical variable,months_diarrhea,
tdiar,Non-categorical,Non-categorical variable,times_passed_stool,
diarliq,Categorical,1,diarrhea_thick_liquid,yes
diarliq,Categorical,2,diarrhea_thick_liquid,no
diarliq,Categorical,9,diarrhea_thick_liquid,dk
diaropq,Categorical,1,diarrhea_opaque_watery,yes
diaropq,Categorical,2,diarrhea_opaque_watery,no
diaropq,Categorical,9,diarrhea_opaque_watery,dk
diarclear,Categorical,1,diarrhea_clear_watery,yes
diarclear,Categorical,2,diarrhea_clear_watery,no
diarclear,Categorical,9,diarrhea_clear_watery,dk
diarstick,Categorical,1,diarrhea_sticky,yes
diarstick,Categorical,2,diarrhea_sticky,no
diarstick,Categorical,9,diarrhea_sticky,dk
diarblood,Categorical,1,diarrhea_bloody,yes
diarblood,Categorical,2,diarrhea_bloody,no
diarblood,Categorical,9,diarrhea_bloody,dk
diardk,Categorical,9,diarrhea_unknown,dk
diarfluid,Categorical,1,diarrhea_lack_fluid,yes
diarfluid,Categorical,2,diarrhea_lack_fluid,no
diarfluid,Categorical,9,diarrhea_lack_fluid,dk
diarseyes,Categorical,1,diarrhea_sunken_eyes,yes
diarseyes,Categorical,2,diarrhea_sunken_eyes,no
diarseyes,Categorical,9,diarrhea_sunken_eyes,dk
diarwskin,Categorical,1,diarrhea_wrinkled_skin,yes
diarwskin,Categorical,2,diarrhea_wrinkled_skin,no
diarwskin,Categorical,9,diarrhea_wrinkled_skin,dk
diarors,Categorical,1,diarrhea_given_ors,yes
diarors,Categorical,2,diarrhea_given_ors,no
diarors,Categorical,9,diarrhea_given_ors,dk
bts,Categorical,1,bloody_stool,yes
bts,Categorical,2,bloody_stool,no
bts,Categorical,9,bloody_stool,dk
vom,Categorical,1,vomit,yes
vom,Categorical,2,vomit,no
vom,Categorical,8,vomit,dk
dvom,Non-categorical,Non-categorical variable,days_vomit,
mvom,Non-categorical,Non-categorical variable,months_vomit,
vomtime,Non-categorical,Non-categorical variable,times_vomit,
bvom,Categorical,1,bloody_vomit,yes
bvom,Categorical,2,bloody_vomit,no
bvom,Categorical,9,bloody_vomit,dk
dbvom,Non-categorical,Non-categorical variable,days_bloody_vomit,
mbvom,Non-categorical,Non-categorical variable,months_bloody_vomit,
abp,Categorical,1,abdomen_pain,yes
abp,Categorical,2,abdomen_pain,no
abp,Categorical,9,abdomen_pain,dk
dabp,Non-categorical,Non-categorical variable,days_abdomen_problem,
mabp,Non-categorical,Non-categorical variable,months_abdomen_problem,
severeabp,Categorical,1,abdomen_pain_severe,yes
severeabp,Categorical,2,abdomen_pain_severe,no
severeabp,Categorical,8,abdomen_pain_severe,dk
abd,Categorical,1,protruding_abdomen,yes
abd,Categorical,2,protruding_abdomen,no
abd,Categorical,9,protruding_abdomen,dk
dabd,Non-categorical,Non-categorical variable,days_abdomen_problem,
mabd,Non-categorical,Non-categorical variable,months_abdomen_problem,
tad,Categorical,1,distention_development,gradually
tad,Categorical,2,distention_development,rapidly
tad,Categorical,8,distention_development,dk
stool,Categorical,1,no_stool,yes
stool,Categorical,2,no_stool,no
stool,Categorical,9,no_stool,dk
abm,Categorical,1,abdomen_mass,yes
abm,Categorical,2,abdomen_mass,no
abm,Categorical,9,abdomen_mass,dk
dabm,Non-categorical,Non-categorical variable,days_abdomen_mass,
mabm,Non-categorical,Non-categorical variable,months_abdomen_mass,
hea,Categorical,1,headache,yes
hea,Categorical,2,headache,no
hea,Categorical,9,headache,dk
dhea,Non-categorical,Non-categorical variable,days_headache,
mhea,Non-categorical,Non-categorical variable,months_headache,
heasev,Categorical,1,severe_headache,yes
heasev,Categorical,2,severe_headache,no
heasev,Categorical,9,severe_headache,dk
npa,Categorical,1,painful_neck,yes
npa,Categorical,2,painful_neck,no
npa,Categorical,9,painful_neck,dk
npad,Non-categorical,Non-categorical variable,days_painful_neck,
npam,Non-categorical,Non-categorical variable,months_painful_neck,
lcsn,Categorical,1,unconscious,yes
lcsn,Categorical,2,unconscious,no
lcsn,Categorical,9,unconscious,dk
dlcsn,Non-categorical,Non-categorical variable,days_unconscious,
mlcsn,Categorical,Non-categorical variable,months_unconscious,
sduc,Categorical,1,unconscious_sudden,within_a_day
sduc,Categorical,2,unconscious_sudden,many_days
sduc,Categorical,3,unconscious_sudden,suddenly
sduc,Categorical,8,unconscious_sudden,dk
fit,Categorical,1,convulsions,yes
fit,Categorical,2,convulsions,no
fit,Categorical,9,convulsions,dk
dfit,Non-categorical,Non-categorical variable,days_convulsions,
mfit,Non-categorical,Non-categorical variable,months_convulsions,
fits,Categorical,1,fits,yes
fits,Categorical,2,fits,no
fits,Categorical,9,fits,dk
dfits,Non-categorical,Non-categorical variable,days_convulsions,
mfits,Non-categorical,Non-categorical variable,months_convulsions,
ffin,Non-categorical,Non-categorical variable,number_fits,
par,Categorical,1,paralyzed,yes_both_leg
par,Categorical,2,paralyzed,no
par,Categorical,3,paralyzed,yes_one_arm_leg
par,Categorical,4,paralyzed,yes_total_paralysis
par,Categorical,5,paralyzed,other
par,Categorical,8,paralyzed,dk
paryo,Non-categorical,Non-categorical variable,paralyzed_other,
dpar,Non-categorical,Non-categorical variable,days_paralyzed,
mpar,Non-categorical,Non-categorical variable,months_paralyzed,
parlimb,Categorical,1,paralysis_lower_limb,yes
parlimb,Categorical,2,paralysis_lower_limb,no
parlimb,Categorical,9,paralysis_lower_limb,dk
parlimbd,Non-categorical,Non-categorical variable,days_paralysis_lower_limb,
parlimbm,Non-categorical,Non-categorical variable,months_paralysis_lower_limb,
palimb,Categorical,1,paralysis_lower_limb_sudden,suddenly
palimb,Categorical,2,paralysis_lower_limb_sudden,many_days
palimb,Categorical,3,paralysis_lower_limb_sudden,within_a_day
palimb,Categorical,8,paralysis_lower_limb_sudden,dk
upuri,Categorical,1,urine_problems,yes
upuri,Categorical,2,urine_problems,no
upuri,Categorical,9,urine_problems,dk
dupuri,Non-categorical,Non-categorical variable,days_urine_problems,
mupuri,Non-categorical,Non-categorical variable,months_urine_problems,
turin,Categorical,1,urine_change_amount,yes
turin,Categorical,2,urine_change_amount,no
turin,Categorical,9,urine_change_amount,dk
dturin,Non-categorical,Non-categorical variable,,
curine,Categorical,1,urine_amount,too_much
curine,Categorical,2,urine_amount,too_little
curine,Categorical,3,urine_amount,none
curine,Categorical,8,urine_amount,dk
blurin,Categorical,1,urine_blood,yes
blurin,Categorical,2,urine_blood,no
blurin,Categorical,9,urine_blood,dk
dblurin,Non-categorical,Non-categorical variable,days_urine_blood,
mblurin,Non-categorical,Non-categorical variable,months_urine_blood,
rash,Categorical,1,rash,yes
rash,Categorical,2,rash,no
rash,Categorical,8,rash,dk
dskind,Non-categorical,Non-categorical variable,days_rash,
mskind,Non-categorical,Non-categorical variable,months_rash,
rashface,Categorical,1,rash_face,yes
rashface,Categorical,2,rash_face,no
rashface,Categorical,8,rash_face,dk
rashtrunk,Categorical,1,rash_trunk,yes
rashtrunk,Categorical,2,rash_trunk,no
rashtrunk,Categorical,8,rash_trunk,dk
rsharmleg,Categorical,1,rash_arm_leg,yes
rsharmleg,Categorical,2,rash_arm_leg,no
