variable,variable_type,responses,question_standardized,response_standardized
neonate10095,Categorical,3,injury_nature,dk
neonate10095,Categorical,4,injury_nature,refuse_to_answer
neonate10096,Categorical,1,electrocution,yes
neonate10096,Categorical,2,electrocution,no
neonate10096,Categorical,3,electrocution,dk
neonate10096,Categorical,4,electrocution,refuse_to_answer
neonate10097,Categorical,1,other_injury,yes
neonate10097,Categorical,2,other_injury,no
neonate10097,Categorical,3,other_injury,dk
neonate10097,Categorical,4,other_injury,refuse_to_answer
neonate10098,Categorical,1,injury_accidental,yes
neonate10098,Categorical,2,injury_accidental,no
neonate10098,Categorical,3,injury_accidental,dk
neonate10098,Categorical,4,injury_accidental,refuse_to_answer
neonate10099,Categorical,1,injury_self_inflicted,yes
neonate10099,Categorical,2,injury_self_inflicted,no
neonate10099,Categorical,3,injury_self_inflicted,dk
neonate10099,Categorical,4,injury_self_inflicted,refuse_to_answer
neonate10100,Categorical,1,injury_other_inflicted,yes
neonate10100,Categorical,2,injury_other_inflicted,no
neonate10100,Categorical,3,injury_other_inflicted,dk
neonate10100,Categorical,4,injury_other_inflicted,refuse_to_answer
neonate10104,Categorical,1,baby_cry,yes
neonate10104,Categorical,2,baby_cry,no
neonate10104,Categorical,3,baby_cry,dk
neonate10104,Categorical,4,baby_cry,refuse_to_answer
neonate10105,Categorical,1,baby_cry_after_birth,yes
neonate10105,Categorical,2,baby_cry_after_birth,no
neonate10105,Categorical,3,baby_cry_after_birth,dk
neonate10105,Categorical,4,baby_cry_after_birth,refuse_to_answer
neonate10106,Non-categorical,Non-categorical variable,minutes_after_birth_baby_cry,
neonate10107,Categorical,1,stop_cry,yes
neonate10107,Categorical,2,stop_cry,no
neonate10107,Categorical,3,stop_cry,dk
neonate10107,Categorical,4,stop_cry,refuse_to_answer
neonate10108,Non-categorical,Non-categorical variable,hours_before_death_stop_cry,
neonate10109,Categorical,1,baby_move,yes
neonate10109,Categorical,2,baby_move,no
neonate10109,Categorical,3,baby_move,dk
neonate10109,Categorical,4,baby_move,refuse_to_answer
neonate10110,Categorical,1,baby_breathe,yes
neonate10110,Categorical,2,baby_breathe,no
neonate10110,Categorical,3,baby_breathe,dk
neonate10110,Categorical,4,baby_breathe,refuse_to_answer
neonate10111,Categorical,1,baby_breathe_after_birth,yes
neonate10111,Categorical,2,baby_breathe_after_birth,no
neonate10111,Categorical,3,baby_breathe_after_birth,dk
neonate10111,Categorical,4,baby_breathe_after_birth,refuse_to_answer
neonate10112,Categorical,1,breathing_problem,yes
neonate10112,Categorical,2,breathing_problem,no
neonate10112,Categorical,3,breathing_problem,dk
neonate10112,Categorical,4,breathing_problem,refuse_to_answer
neonate10113,Categorical,1,assisted_breathing,yes
neonate10113,Categorical,2,assisted_breathing,no
neonate10113,Categorical,3,assisted_breathing,dk
neonate10113,Categorical,4,assisted_breathing,refuse_to_answer
neonate10114,Categorical,1,born_dead,yes
neonate10114,Categorical,2,born_dead,no
neonate10114,Categorical,3,born_dead,dk
neonate10114,Categorical,4,born_dead,refuse_to_answer
neonate10115,Categorical,1,bruises_injury,yes
neonate10115,Categorical,2,bruises_injury,no
neonate10115,Categorical,3,bruises_injury,dk
neonate10115,Categorical,4,bruises_injury,refuse_to_answer
neonate10116,Categorical,1,body_soft_discolored,yes
neonate10116,Categorical,2,body_soft_discolored,no
neonate10116,Categorical,3,body_soft_discolored,dk
neonate10116,Categorical,4,body_soft_discolored,refuse_to_answer
neonate10120,Non-categorical,Non-categorical variable,days_ill_before_death,
neonate10122,Non-categorical,Non-categorical variable,weeks_ill_before_death,
neonate10123,Categorical,1,die_suddenly,yes
neonate10123,Categorical,2,die_suddenly,no
neonate10123,Categorical,3,die_suddenly,dk
neonate10123,Categorical,4,die_suddenly,refuse_to_answer
neonate10147,Categorical,1,fever,yes
neonate10147,Categorical,2,fever,no
neonate10147,Categorical,3,fever,dk
neonate10147,Categorical,4,fever,refuse_to_answer
neonate10148,Non-categorical,Non-categorical variable,days_fever,
neonate10149,Categorical,1,fever_continue,yes
neonate10149,Categorical,2,fever_continue,no
neonate10149,Categorical,3,fever_continue,dk
neonate10149,Categorical,4,fever_continue,refuse_to_answer
neonate10150,Categorical,1,fever_severity,mild
neonate10150,Categorical,2,fever_severity,moderate
neonate10150,Categorical,3,fever_severity,severe
neonate10151,Categorical,1,fever_pattern,continuous
neonate10151,Categorical,2,fever_pattern,on_and_off
neonate10151,Categorical,3,fever_pattern,nightly
neonate10151,Categorical,4,fever_pattern,dk
neonate10151,Categorical,5,fever_pattern,refuse_to_answer
neonate10152,Categorical,1,night_sweats,yes
neonate10152,Categorical,2,night_sweats,no
neonate10152,Categorical,3,night_sweats,dk
neonate10152,Categorical,4,night_sweats,refuse_to_answer
neonate10153,Categorical,1,cough,yes
neonate10153,Categorical,2,cough,no
neonate10153,Categorical,3,cough,dk
neonate10153,Categorical,4,cough,refuse_to_answer
neonate10154,Non-categorical,Non-categorical variable,days_cough,
neonate10155,Categorical,1,cough_productive,yes
neonate10155,Categorical,2,cough_productive,no
neonate10155,Categorical,3,cough_productive,dk
neonate10155,Categorical,4,cough_productive,refuse_to_answer
neonate10156,Categorical,1,cough_severe,yes
neonate10156,Categorical,2,cough_severe,no
neonate10156,Categorical,3,cough_severe,dk
neonate10156,Categorical,4,cough_severe,refuse_to_answer
neonate10157,Categorical,1,cough_blood,yes
neonate10157,Categorical,2,cough_blood,no
neonate10157,Categorical,3,cough_blood,dk
neonate10157,Categorical,4,cough_blood,refuse_to_answer
neonate10158,Categorical,1,whooping,yes
neonate10158,Categorical,2,whooping,no
neonate10158,Categorical,3,whooping,dk
neonate10158,Categorical,4,whooping,refuse_to_answer
neonate10159,Categorical,1,difficulty_breathing,yes
neonate10159,Categorical,2,difficulty_breathing,no
neonate10159,Categorical,3,difficulty_breathing,dk
neonate10159,Categorical,4,difficulty_breathing,refuse_to_answer
neonate10161,Non-categorical,Non-categorical variable,days_difficulty_breathing,
neonate10165,Categorical,1,difficulty_breathing_frequency,continuous
neonate10165,Categorical,2,difficulty_breathing_frequency,on_and_off
neonate10165,Categorical,3,difficulty_breathing_frequency,dk
neonate10165,Categorical,4,difficulty_breathing_frequency,refuse_to_answer
neonate10166,Categorical,1,fast_breathing,yes
neonate10166,Categorical,2,fast_breathing,no
neonate10166,Categorical,3,fast_breathing,dk
neonate10166,Categorical,4,fast_breathing,refuse_to_answer
neonate10167,Non-categorical,Non-categorical variable,days_fast_breathing,
neonate10168,Categorical,1,breathlessness,yes
neonate10168,Categorical,2,breathlessness,no
neonate10168,Categorical,3,breathlessness,dk
neonate10168,Categorical,4,breathlessness,refuse_to_answer
neonate10169,Non-categorical,Non-categorical variable,days_breathlessness,
neonate10172,Categorical,1,chest_pull_in,yes
neonate10172,Categorical,2,chest_pull_in,no
neonate10172,Categorical,3,chest_pull_in,dk
neonate10172,Categorical,4,chest_pull_in,refuse_to_answer
neonate10173,Categorical,1,breathing_sound,stridor
neonate10173,Categorical,2,breathing_sound,grunting
neonate10173,Categorical,3,breathing_sound,wheezing
neonate10173,Categorical,4,breathing_sound,no
neonate10173,Categorical,5,breathing_sound,dk
neonate10173,Categorical,6,breathing_sound,refuse_to_answer
neonate10174,Categorical,1,chest_pain,yes
neonate10174,Categorical,2,chest_pain,no
neonate10174,Categorical,3,chest_pain,dk
neonate10174,Categorical,4,chest_pain,refuse_to_answer
neonate10176,Non-categorical,Non-categorical variable,days_chest_pain,
neonate10181,Categorical,1,diarrhea,yes
neonate10181,Categorical,2,diarrhea,no
neonate10181,Categorical,3,diarrhea,dk
neonate10181,Categorical,4,diarrhea,refuse_to_answer
neonate10182,Non-categorical,Non-categorical variable,days_diarrhea,
neonate10183,Non-categorical,Non-categorical variable,times_diarrhea,
neonate10184,Non-categorical,Non-categorical variable,days_diarrhea_start,
neonate10185,Categorical,1,diarrhea_continue,yes
neonate10185,Categorical,2,diarrhea_continue,no
neonate10185,Categorical,3,diarrhea_continue,dk
neonate10185,Categorical,4,diarrhea_continue,refuse_to_answer
neonate10186,Categorical,1,bloody_stool,yes
neonate10186,Categorical,2,bloody_stool,no
neonate10186,Categorical,3,bloody_stool,dk
neonate10186,Categorical,4,bloody_stool,refuse_to_answer
neonate10187,Categorical,1,bloody_stool_until_death,yes
neonate10187,Categorical,2,bloody_stool_until_death,no
neonate10187,Categorical,3,bloody_stool_until_death,dk
neonate10187,Categorical,4,bloody_stool_until_death,refuse_to_answer
neonate10188,Categorical,1,vomit,yes
neonate10188,Categorical,2,vomit,no
neonate10188,Categorical,3,vomit,dk
neonate10188,Categorical,4,vomit,refuse_to_answer
neonate10189,Categorical,1,vomit_week_before_death,yes
neonate10189,Categorical,2,vomit_week_before_death,no
neonate10189,Categorical,3,vomit_week_before_death,dk
neonate10189,Categorical,4,vomit_week_before_death,refuse_to_answer
neonate10214,Categorical,1,unconscious,yes
neonate10214,Categorical,2,unconscious,no
neonate10214,Categorical,3,unconscious,dk
neonate10214,Categorical,4,unconscious,refuse_to_answer
neonate10215,Categorical,1,unconscious_24_hours,yes
neonate10215,Categorical,2,unconscious_24_hours,no
neonate10215,Categorical,3,unconscious_24_hours,dk
neonate10215,Categorical,4,unconscious_24_hours,refuse_to_answer
neonate10219,Categorical,1,convulsions,yes
neonate10219,Categorical,2,convulsions,no
neonate10219,Categorical,3,convulsions,dk
neonate10219,Categorical,4,convulsions,refuse_to_answer
neonate10233,Categorical,1,rash,yes
neonate10233,Categorical,2,rash,no
neonate10233,Categorical,3,rash,dk
neonate10233,Categorical,4,rash,refuse_to_answer
neonate10239,Categorical,1,skin_black,yes
neonate10239,Categorical,2,skin_black,no
neonate10239,Categorical,3,skin_black,dk
neonate10239,Categorical,4,skin_black,refuse_to_answer
neonate10240,Categorical,1,skin_red,yes
neonate10240,Categorical,2,skin_red,no
neonate10240,Categorical,3,skin_red,dk
neonate10240,Categorical,4,skin_red,refuse_to_answer
neonate10241,Categorical,1,bleed,yes
neonate10241,Categorical,2,bleed,no
neonate10241,Categorical,3,bleed,dk
neonate10241,Categorical,4,bleed,refuse_to_answer
neonate10265,Categorical,1,yellow_eyes,yes
neonate10265,Categorical,2,yellow_eyes,no
neonate10265,Categorical,3,yellow_eyes,dk
neonate10265,Categorical,4,yellow_eyes,refuse_to_answer
neonate10271,Categorical,1,suckle_feed,yes
neonate10271,Categorical,2,suckle_feed,no
neonate10271,Categorical,3,suckle_feed,dk
neonate10271,Categorical,4,suckle_feed,refuse_to_answer
neonate10272,Categorical,1,suckle_normal,yes
neonate10272,Categorical,2,suckle_normal,no
neonate10272,Categorical,3,suckle_normal,dk
neonate10272,Categorical,4,suckle_normal,refuse_to_answer
neonate10273,Categorical,1,stop_suckle,yes
neonate10273,Categorical,2,stop_suckle,no
neonate10273,Categorical,3,stop_suckle,dk
neonate10273,Categorical,4,stop_suckle,refuse_to_answer
neonate10274,Non-categorical,Non-categorical variable,days_stop_suckle,
neonate10275,Categorical,1,convulsions_within_24_hours,yes
neonate10275,Categorical,2,convulsions_within_24_hours,no
neonate10275,Categorical,3,convulsions_within_24_hours,dk
neonate10275,Categorical,4,convulsions_within_24_hours,refuse_to_answer
neonate10276,Categorical,1,convulsions_after_24_hours,yes
neonate10276,Categorical,2,convulsions_after_24_hours,no
neonate10276,Categorical,3,convulsions_after_24_hours,dk
neonate10276,Categorical,4,convulsions_after_24_hours,refuse_to_answer
neonate10277,Categorical,1,stiff,yes
neonate10277,Categorical,2,stiff,no
neonate10277,Categorical,3,stiff,dk
neonate10277,Categorical,4,stiff,refuse_to_answer
neonate10278,Categorical,1,bulging_fontanelle,yes
neonate10278,Categorical,2,bulging_fontanelle,no
neonate10278,Categorical,3,bulging_fontanelle,dk
neonate10278,Categorical,4,bulging_fontanelle,refuse_to_answer
neonate10279,Categorical,1,sunken_fontanelle,yes
neonate10279,Categorical,2,sunken_fontanelle,no
neonate10279,Categorical,3,sunken_fontanelle,dk
neonate10279,Categorical,4,sunken_fontanelle,refuse_to_answer
neonate10281,Categorical,1,unresponsive,yes
neonate10281,Categorical,2,unresponsive,no
neonate10281,Categorical,3,unresponsive,dk
neonate10281,Categorical,4,unresponsive,refuse_to_answer
neonate10282,Categorical,1,unresponsive_within_24_hours,yes
neonate10282,Categorical,2,unresponsive_within_24_hours,no
neonate10282,Categorical,3,unresponsive_within_24_hours,dk
neonate10282,Categorical,4,unresponsive_within_24_hours,refuse_to_answer
neonate10283,Categorical,1,unresponsive_after_24_hours,yes
neonate10283,Categorical,2,unresponsive_after_24_hours,no
neonate10283,Categorical,3,unresponsive_after_24_hours,dk
neonate10283,Categorical,4,unresponsive_after_24_hours,refuse_to_answer
neonate10284,Categorical,1,cold_touch,yes
neonate10284,Categorical,2,cold_touch,no
neonate10284,Categorical,3,cold_touch,dk
neonate10284,Categorical,4,cold_touch,refuse_to_answer
neonate10285,Non-categorical,Non-categorical variable,days_cold_touch,
neonate10286,Categorical,1,lethargic,yes
neonate10286,Categorical,2,lethargic,no
neonate10286,Categorical,3,lethargic,dk
neonate10286,Categorical,4,lethargic,refuse_to_answer
neonate10287,Categorical,1,redness_umbilical_cord,yes
neonate10287,Categorical,2,redness_umbilical_cord,no
neonate10287,Categorical,3,redness_umbilical_cord,dk
neonate10287,Categorical,4,redness_umbilical_cord,refuse_to_answer
neonate10288,Categorical,1,skin_ulcers,yes
neonate10288,Categorical,2,skin_ulcers,no
neonate10288,Categorical,3,skin_ulcers,dk
neonate10288,Categorical,4,skin_ulcers,refuse_to_answer
neonate10289,Categorical,1,yellow_skin,yes
neonate10289,Categorical,2,yellow_skin,no
neonate10289,Categorical,3,yellow_skin,dk
neonate10289,Categorical,4,yellow_skin,refuse_to_answer
neonate10290,Categorical,1,appear_healthy,yes
neonate10290,Categorical,2,appear_healthy,no
neonate10290,Categorical,3,appear_healthy,dk
neonate10290,Categorical,4,appear_healthy,refuse_to_answer
neonate10347,Categorical,1,born_more_than_one_month_early,yes
neonate10347,Categorical,2,born_more_than_one_month_early,no
neonate10347,Categorical,3,born_more_than_one_month_early,dk
neonate10347,Categorical,4,born_more_than_one_month_early,refuse_to_answer
neonate10351,Non-categorical,Non-categorical variable,age_illness_start,
neonate10354,Categorical,1,multiple_birth,yes
neonate10354,Categorical,2,multiple_birth,no
neonate10354,Categorical,3,multiple_birth,dk
neonate10354,Categorical,4,multiple_birth,refuse_to_answer
neonate10355,Categorical,1,birth_order,first
neonate10355,Categorical,2,birth_order,second_later
neonate10355,Categorical,3,birth_order,dk
neonate10355,Categorical,4,birth_order,refuse_to_answer
neonate10356,Categorical,1,mother_alive,yes
neonate10356,Categorical,2,mother_alive,no
neonate10356,Categorical,3,mother_alive,dk
neonate10356,Categorical,4,mother_alive,refuse_to_answer
neonate10357,Categorical,1,mother_die,during_delivery
neonate10357,Categorical,2,mother_die,after_deliver
neonate10357,Non-categorical,Non-categorical variable,months_mother_die,
neonate10357,Non-categorical,Non-categorical variable,days_mother_die,
neonate10360,Categorical,1,where_born,home
neonate10360,Categorical,2,where_born,other_health_facility
neonate10360,Categorical,3,where_born,on_route_to_hospital
neonate10360,Categorical,4,where_born,hospital
neonate10360,Categorical,5,where_born,other
neonate10360,Categorical,6,where_born,dk
neonate10361,Categorical,1,mother_assisted,yes
neonate10361,Categorical,2,mother_assisted,no
neonate10361,Categorical,3,mother_assisted,dk
neonate10361,Categorical,4,mother_assisted,refuse_to_answer
neonate10362,Categorical,1,usual_size,yes
neonate10362,Categorical,2,usual_size,no
neonate10362,Categorical,3,usual_size,dk
neonate10362,Categorical,4,usual_size,refuse_to_answer
neonate10363,Categorical,1,small_size,yes
neonate10363,Categorical,2,small_size,no
neonate10363,Categorical,3,small_size,dk
neonate10363,Categorical,4,small_size,refuse_to_answer
neonate10364,Categorical,1,very_small_size,yes
neonate10364,Categorical,2,very_small_size,no
neonate10364,Categorical,3,very_small_size,dk
neonate10364,Categorical,4,very_small_size,refuse_to_answer
neonate10365,Categorical,1,big_size,yes
neonate10365,Categorical,2,big_size,no
neonate10365,Categorical,3,big_size,dk
neonate10365,Categorical,4,big_size,refuse_to_answer
neonate10366,Non-categorical,Non-categorical variable,birth_weight_grams,
neonate10367,Non-categorical,Non-categorical variable,months_pregnancy,
neonate10368,Categorical,1,late_complications_pregnancy,yes
neonate10368,Categorical,2,late_complications_pregnancy,no
neonate10368,Categorical,3,late_complications_pregnancy,dk
neonate10368,Categorical,4,late_complications_pregnancy,refuse_to_answer
neonate10369,Categorical,1,complications_labour_deliery,yes
neonate10369,Categorical,2,complications_labour_deliery,no
neonate10369,Categorical,3,complications_labour_deliery,dk
neonate10369,Categorical,4,complications_labour_deliery,refuse_to_answer
neonate10370,Categorical,1,physically_abnormal,yes
neonate10370,Categorical,2,physically_abnormal,no
neonate10370,Categorical,3,physically_abnormal,dk
neonate10370,Categorical,4,physically_abnormal,refuse_to_answer
neonate10371,Categorical,1,swelled_back,yes
neonate10371,Categorical,2,swelled_back,no
neonate10371,Categorical,3,swelled_back,dk
neonate10371,Categorical,4,swelled_back,refuse_to_answer
neonate10372,Categorical,1,large_head,yes
neonate10372,Categorical,2,large_head,no
neonate10372,Categorical,3,large_head,dk
neonate10372,Categorical,4,large_head,refuse_to_answer
neonate10373,Categorical,1,small_head,yes
neonate10373,Categorical,2,small_head,no
neonate10373,Categorical,3,small_head,dk
neonate10373,Categorical,4,small_head,refuse_to_answer
neonate10376,Categorical,1,moving_before_birth,yes
neonate10376,Categorical,2,moving_before_birth,no
neonate10376,Categorical,3,moving_before_birth,dk
neonate10376,Categorical,4,moving_before_birth,refuse_to_answer
neonate10377,Categorical,1,stop_moving_before_labour,yes
neonate10377,Categorical,2,stop_moving_before_labour,no
neonate10377,Categorical,3,stop_moving_before_labour,dk
neonate10377,Categorical,4,stop_moving_before_labour,refuse_to_answer
neonate10379,Non-categorical,Non-categorical variable,days_stop_moving,
neonate10380,Non-categorical,Non-categorical variable,hours_stop_moving,
neonate10382,Non-categorical,Non-categorical variable,hours_labour_delivery,
neonate10383,Categorical,1,born_24_hours_after_water_broke,yes
neonate10383,Categorical,2,born_24_hours_after_water_broke,no
neonate10383,Categorical,3,born_24_hours_after_water_broke,dk
neonate10383,Categorical,4,born_24_hours_after_water_broke,refuse_to_answer
neonate10384,Categorical,1,liquid_smell,yes
neonate10384,Categorical,2,liquid_smell,no
neonate10384,Categorical,3,liquid_smell,dk
neonate10384,Categorical,4,liquid_smell,refuse_to_answer
neonate10385,Categorical,1,liquid_colour,green_or_brown
neonate10385,Categorical,2,liquid_colour,clear
neonate10385,Categorical,3,liquid_colour,other
neonate10385,Categorical,4,liquid_colour,dk
neonate10385,Categorical,5,liquid_colour,refuse_to_answer
neonate10387,Categorical,1,normal_delivery,yes
neonate10387,Categorical,2,normal_delivery,no
neonate10387,Categorical,3,normal_delivery,dk
neonate10387,Categorical,4,normal_delivery,refuse_to_answer
neonate10388,Categorical,1,forceps,yes
neonate10388,Categorical,2,forceps,no
neonate10388,Categorical,3,forceps,dk
neonate10388,Categorical,4,forceps,refuse_to_answer
neonate10389,Categorical,1,caesarean,yes
neonate10389,Categorical,2,caesarean,no
neonate10389,Categorical,3,caesarean,dk
neonate10389,Categorical,4,caesarean,refuse_to_answer
neonate10391,Categorical,1,mother_vaccinations,yes
neonate10391,Categorical,2,mother_vaccinations,no
neonate10391,Categorical,3,mother_vaccinations,dk
neonate10391,Categorical,4,mother_vaccinations,refuse_to_answer
neonate10392,Non-categorical,Non-categorical variable,doses_mother_vaccinations,
neonate10393,Categorical,1,mother_tetnus,yes
neonate10393,Categorical,2,mother_tetnus,no
neonate10393,Categorical,3,mother_tetnus,dk
neonate10393,Categorical,4,mother_tetnus,refuse_to_answer
neonate10394,Non-categorical,Non-categorical variable,total_number_births,
neonate10395,Categorical,1,mother_fever,yes
neonate10395,Categorical,2,mother_fever,no
neonate10395,Categorical,3,mother_fever,dk
neonate10395,Categorical,4,mother_fever,refuse_to_answer
neonate10396,Categorical,1,mother_high_blood_pressure,yes
neonate10396,Categorical,2,mother_high_blood_pressure,no
neonate10396,Categorical,3,mother_high_blood_pressure,dk
neonate10396,Categorical,4,mother_high_blood_pressure,refuse_to_answer
neonate10397,Categorical,1,mother_diabetes,yes
neonate10397,Categorical,2,mother_diabetes,no
neonate10397,Categorical,3,mother_diabetes,dk
neonate10397,Categorical,4,mother_diabetes,refuse_to_answer
neonate10398,Categorical,1,mother_vaginal_discharge,yes
neonate10398,Categorical,2,mother_vaginal_discharge,no
neonate10398,Categorical,3,mother_vaginal_discharge,dk
neonate10398,Categorical,4,mother_vaginal_discharge,refuse_to_answer
neonate10399,Categorical,1,mother_convulsions,yes
neonate10399,Categorical,2,mother_convulsions,no
neonate10399,Categorical,3,mother_convulsions,dk
neonate10399,Categorical,4,mother_convulsions,refuse_to_answer
neonate10400,Categorical,1,mother_blurred_vision,yes
neonate10400,Categorical,2,mother_blurred_vision,no
neonate10400,Categorical,3,mother_blurred_vision,dk
neonate10400,Categorical,4,mother_blurred_vision,refuse_to_answer
neonate10401,Categorical,1,mother_amemia,yes
neonate10401,Categorical,2,mother_amemia,no
neonate10401,Categorical,3,mother_amemia,dk
neonate10401,Categorical,4,mother_amemia,refuse_to_answer
neonate10402,Categorical,1,mother_vaginal_bleeding,yes
neonate10402,Categorical,2,mother_vaginal_bleeding,no
neonate10402,Categorical,3,mother_vaginal_bleeding,dk
neonate10402,Categorical,4,mother_vaginal_bleeding,refuse_to_answer
neonate10403,Categorical,1,breeched,yes
neonate10403,Categorical,2,breeched,no
neonate10403,Categorical,3,breeched,dk
neonate10403,Categorical,4,breeched,refuse_to_answer
neonate10404,Categorical,1,umbilical_wrap_neck,yes
neonate10404,Categorical,2,umbilical_wrap_neck,no
neonate10404,Categorical,3,umbilical_wrap_neck,dk
neonate10404,Categorical,4,umbilical_wrap_neck,refuse_to_answer
neonate10405,Categorical,1,umbilical_first,yes
neonate10405,Categorical,2,umbilical_first,no
neonate10405,Categorical,3,umbilical_first,dk
neonate10405,Categorical,4,umbilical_first,refuse_to_answer
